CandidateID,JobID,Skill Match %,Experience Fit %,Final Match Score
13,122,44.44,100.0,61.11
14,122,44.44,100.0,61.11
15,122,44.44,100.0,61.11
2,122,44.44,100.0,61.11
5,122,44.44,100.0,61.11
41,122,44.44,100.0,61.11
46,122,44.44,100.0,61.11
47,122,44.44,100.0,61.11
32,122,44.44,100.0,61.11
37,122,44.44,100.0,61.11
39,122,44.44,100.0,61.11
566,85,44.44,100.0,61.11
567,85,44.44,100.0,61.11
555,85,44.44,100.0,61.11
557,85,44.44,100.0,61.11
40,122,44.44,100.0,61.11
536,85,44.44,100.0,61.11
538,85,44.44,100.0,61.11
85,122,44.44,100.0,61.11
86,122,44.44,100.0,61.11
79,122,44.44,100.0,61.11
565,85,44.44,100.0,61.11
275,110,44.44,100.0,61.11
278,110,44.44,100.0,61.11
260,110,44.44,100.0,61.11
669,30,44.44,100.0,61.11
659,30,44.44,100.0,61.11
272,110,44.44,100.0,61.11
580,85,44.44,100.0,61.11
582,85,44.44,100.0,61.11
583,85,44.44,100.0,61.11
568,85,44.44,100.0,61.11
570,85,44.44,100.0,61.11
571,85,44.44,100.0,61.11
573,85,44.44,100.0,61.11
560,85,44.44,100.0,61.11
590,85,44.44,100.0,61.11
578,85,44.44,100.0,61.11
592,85,44.44,100.0,61.11
598,85,44.44,100.0,61.11
599,85,44.44,100.0,61.11
584,85,44.44,100.0,61.11
586,85,44.44,100.0,61.11
331,110,44.44,100.0,61.11
323,110,44.44,100.0,61.11
312,110,44.44,100.0,61.11
307,110,44.44,100.0,61.11
353,110,44.44,100.0,61.11
354,110,44.44,100.0,61.11
355,110,44.44,100.0,61.11
357,110,44.44,100.0,61.11
358,110,44.44,100.0,61.11
345,110,44.44,100.0,61.11
348,110,44.44,100.0,61.11
642,85,44.44,100.0,61.11
643,85,44.44,100.0,61.11
644,85,44.44,100.0,61.11
646,85,44.44,100.0,61.11
612,85,44.44,100.0,61.11
600,85,44.44,100.0,61.11
601,85,44.44,100.0,61.11
604,85,44.44,100.0,61.11
561,85,44.44,100.0,61.11
624,85,44.44,100.0,61.11
626,85,44.44,100.0,61.11
627,85,44.44,100.0,61.11
629,85,44.44,100.0,61.11
618,85,44.44,100.0,61.11
620,85,44.44,100.0,61.11
465,110,44.44,100.0,61.11
471,110,44.44,100.0,61.11
463,110,44.44,100.0,61.11
449,110,44.44,100.0,61.11
450,110,44.44,100.0,61.11
452,110,44.44,100.0,61.11
723,30,44.44,100.0,61.11
724,30,44.44,100.0,61.11
715,30,44.44,100.0,61.11
719,30,44.44,100.0,61.11
704,30,44.44,100.0,61.11
708,30,44.44,100.0,61.11
484,110,44.44,100.0,61.11
464,110,44.44,100.0,61.11
380,110,44.44,100.0,61.11
366,110,44.44,100.0,61.11
728,30,44.44,100.0,61.11
731,30,44.44,100.0,61.11
735,30,44.44,100.0,61.11
722,30,44.44,100.0,61.11
683,85,44.44,100.0,61.11
685,85,44.44,100.0,61.11
671,85,44.44,100.0,61.11
657,85,44.44,100.0,61.11
661,85,44.44,100.0,61.11
662,85,44.44,100.0,61.11
648,85,44.44,100.0,61.11
652,85,44.44,100.0,61.11
678,85,44.44,100.0,61.11
665,85,44.44,100.0,61.11
668,85,44.44,100.0,61.11
670,85,44.44,100.0,61.11
414,110,44.44,100.0,61.11
395,110,44.44,100.0,61.11
397,110,44.44,100.0,61.11
388,110,44.44,100.0,61.11
745,85,44.44,100.0,61.11
746,85,44.44,100.0,61.11
698,85,44.44,100.0,61.11
699,85,44.44,100.0,61.11
700,85,44.44,100.0,61.11
701,85,44.44,100.0,61.11
693,85,44.44,100.0,61.11
682,85,44.44,100.0,61.11
672,85,44.44,100.0,61.11
674,85,44.44,100.0,61.11
705,85,44.44,100.0,61.11
707,85,44.44,100.0,61.11
710,85,44.44,100.0,61.11
711,85,44.44,100.0,61.11
697,85,44.44,100.0,61.11
528,110,44.44,100.0,61.11
533,110,44.44,100.0,61.11
534,110,44.44,100.0,61.11
523,110,44.44,100.0,61.11
527,110,44.44,100.0,61.11
517,110,44.44,100.0,61.11
519,110,44.44,100.0,61.11
748,30,44.44,100.0,61.11
749,30,44.44,100.0,61.11
751,30,44.44,100.0,61.11
736,30,44.44,100.0,61.11
738,30,44.44,100.0,61.11
542,110,44.44,100.0,61.11
543,110,44.44,100.0,61.11
743,85,44.44,100.0,61.11
728,85,44.44,100.0,61.11
732,85,44.44,100.0,61.11
734,85,44.44,100.0,61.11
722,85,44.44,100.0,61.11
712,85,44.44,100.0,61.11
713,85,44.44,100.0,61.11
719,85,44.44,100.0,61.11
737,85,44.44,100.0,61.11
739,85,44.44,100.0,61.11
438,110,44.44,100.0,61.11
760,30,44.44,100.0,61.11
763,30,44.44,100.0,61.11
766,30,44.44,100.0,61.11
767,30,44.44,100.0,61.11
744,30,44.44,100.0,61.11
443,110,44.44,100.0,61.11
445,110,44.44,100.0,61.11
432,110,44.44,100.0,61.11
553,110,44.44,100.0,61.11
784,30,44.44,100.0,61.11
779,30,44.44,100.0,61.11
771,30,44.44,100.0,61.11
574,110,44.44,100.0,61.11
560,110,44.44,100.0,61.11
561,110,44.44,100.0,61.11
564,110,44.44,100.0,61.11
565,110,44.44,100.0,61.11
497,110,44.44,100.0,61.11
502,110,44.44,100.0,61.11
481,110,44.44,100.0,61.11
795,30,44.44,100.0,61.11
796,30,44.44,100.0,61.11
798,30,44.44,100.0,61.11
799,30,44.44,100.0,61.11
511,110,44.44,100.0,61.11
821,85,44.44,100.0,61.11
813,85,44.44,100.0,61.11
815,85,44.44,100.0,61.11
828,85,44.44,100.0,61.11
816,85,44.44,100.0,61.11
744,85,44.44,100.0,61.11
773,85,44.44,100.0,61.11
760,85,44.44,100.0,61.11
756,85,44.44,100.0,61.11
757,85,44.44,100.0,61.11
601,110,44.44,100.0,61.11
584,110,44.44,100.0,61.11
588,110,44.44,100.0,61.11
591,110,44.44,100.0,61.11
576,110,44.44,100.0,61.11
577,110,44.44,100.0,61.11
582,110,44.44,100.0,61.11
831,30,44.44,100.0,61.11
816,30,44.44,100.0,61.11
818,30,44.44,100.0,61.11
819,30,44.44,100.0,61.11
820,30,44.44,100.0,61.11
801,30,44.44,100.0,61.11
807,30,44.44,100.0,61.11
832,85,44.44,100.0,61.11
789,85,44.44,100.0,61.11
791,85,44.44,100.0,61.11
778,85,44.44,100.0,61.11
783,85,44.44,100.0,61.11
806,85,44.44,100.0,61.11
795,85,44.44,100.0,61.11
797,85,44.44,100.0,61.11
798,85,44.44,100.0,61.11
799,85,44.44,100.0,61.11
785,85,44.44,100.0,61.11
540,110,44.44,100.0,61.11
827,30,44.44,100.0,61.11
845,30,44.44,100.0,61.11
839,30,44.44,100.0,61.11
641,110,44.44,100.0,61.11
642,110,44.44,100.0,61.11
646,110,44.44,100.0,61.11
860,30,44.44,100.0,61.11
863,30,44.44,100.0,61.11
850,30,44.44,100.0,61.11
851,30,44.44,100.0,61.11
852,30,44.44,100.0,61.11
854,30,44.44,100.0,61.11
855,30,44.44,100.0,61.11
843,30,44.44,100.0,61.11
571,110,44.44,100.0,61.11
573,110,44.44,100.0,61.11
856,30,44.44,100.0,61.11
857,30,44.44,100.0,61.11
874,85,44.44,100.0,61.11
878,85,44.44,100.0,61.11
844,85,44.44,100.0,61.11
894,85,44.44,100.0,61.11
880,85,44.44,100.0,61.11
872,85,44.44,100.0,61.11
859,85,44.44,100.0,61.11
860,85,44.44,100.0,61.11
853,85,44.44,100.0,61.11
854,85,44.44,100.0,61.11
855,85,44.44,100.0,61.11
841,85,44.44,100.0,61.11
843,85,44.44,100.0,61.11
837,85,44.44,100.0,61.11
826,85,44.44,100.0,61.11
827,85,44.44,100.0,61.11
870,85,44.44,100.0,61.11
896,85,44.44,100.0,61.11
897,85,44.44,100.0,61.11
900,85,44.44,100.0,61.11
902,85,44.44,100.0,61.11
913,85,44.44,100.0,61.11
904,85,44.44,100.0,61.11
905,85,44.44,100.0,61.11
908,85,44.44,100.0,61.11
663,110,44.44,100.0,61.11
869,30,44.44,100.0,61.11
871,30,44.44,100.0,61.11
697,110,44.44,100.0,61.11
701,110,44.44,100.0,61.11
673,110,44.44,100.0,61.11
674,110,44.44,100.0,61.11
678,110,44.44,100.0,61.11
886,30,44.44,100.0,61.11
887,30,44.44,100.0,61.11
873,30,44.44,100.0,61.11
874,30,44.44,100.0,61.11
879,30,44.44,100.0,61.11
866,30,44.44,100.0,61.11
867,30,44.44,100.0,61.11
868,30,44.44,100.0,61.11
624,110,44.44,100.0,61.11
620,110,44.44,100.0,61.11
609,110,44.44,100.0,61.11
893,30,44.44,100.0,61.11
883,30,44.44,100.0,61.11
884,30,44.44,100.0,61.11
960,85,44.44,100.0,61.11
963,85,44.44,100.0,61.11
956,85,44.44,100.0,61.11
958,85,44.44,100.0,61.11
945,85,44.44,100.0,61.11
925,85,44.44,100.0,61.11
968,85,44.44,100.0,61.11
972,85,44.44,100.0,61.11
974,85,44.44,100.0,61.11
931,85,44.44,100.0,61.11
714,110,44.44,100.0,61.11
705,110,44.44,100.0,61.11
708,110,44.44,100.0,61.11
710,110,44.44,100.0,61.11
753,110,44.44,100.0,61.11
750,110,44.44,100.0,61.11
751,110,44.44,100.0,61.11
742,110,44.44,100.0,61.11
743,110,44.44,100.0,61.11
720,110,44.44,100.0,61.11
721,110,44.44,100.0,61.11
725,110,44.44,100.0,61.11
917,30,44.44,100.0,61.11
904,30,44.44,100.0,61.11
905,30,44.44,100.0,61.11
910,30,44.44,100.0,61.11
911,30,44.44,100.0,61.11
896,30,44.44,100.0,61.11
902,30,44.44,100.0,61.11
763,110,44.44,100.0,61.11
1000,74,44.44,100.0,61.11
999,74,44.44,100.0,61.11
988,74,44.44,100.0,61.11
990,74,44.44,100.0,61.11
976,74,44.44,100.0,61.11
978,74,44.44,100.0,61.11
968,74,44.44,100.0,61.11
993,85,44.44,100.0,61.11
994,85,44.44,100.0,61.11
998,85,44.44,100.0,61.11
984,85,44.44,100.0,61.11
985,85,44.44,100.0,61.11
986,85,44.44,100.0,61.11
988,85,44.44,100.0,61.11
950,85,44.44,100.0,61.11
940,85,44.44,100.0,61.11
920,30,44.44,100.0,61.11
924,30,44.44,100.0,61.11
912,30,44.44,100.0,61.11
913,30,44.44,100.0,61.11
914,30,44.44,100.0,61.11
799,110,44.44,100.0,61.11
838,110,44.44,100.0,61.11
817,110,44.44,100.0,61.11
814,110,44.44,100.0,61.11
801,110,44.44,100.0,61.11
802,110,44.44,100.0,61.11
807,110,44.44,100.0,61.11
793,110,44.44,100.0,61.11
955,30,44.44,100.0,61.11
959,30,44.44,100.0,61.11
937,30,44.44,100.0,61.11
928,30,44.44,100.0,61.11
854,110,44.44,100.0,61.11
843,110,44.44,100.0,61.11
834,110,44.44,100.0,61.11
972,74,44.44,100.0,61.11
974,74,44.44,100.0,61.11
960,74,44.44,100.0,61.11
963,74,44.44,100.0,61.11
966,74,44.44,100.0,61.11
859,110,44.44,100.0,61.11
903,110,44.44,100.0,61.11
880,110,44.44,100.0,61.11
887,110,44.44,100.0,61.11
873,110,44.44,100.0,61.11
874,110,44.44,100.0,61.11
878,110,44.44,100.0,61.11
871,110,44.44,100.0,61.11
979,30,44.44,100.0,61.11
981,30,44.44,100.0,61.11
983,30,44.44,100.0,61.11
970,30,44.44,100.0,61.11
960,30,44.44,100.0,61.11
961,30,44.44,100.0,61.11
962,30,44.44,100.0,61.11
966,30,44.44,100.0,61.11
920,74,44.44,100.0,61.11
912,74,44.44,100.0,61.11
906,74,44.44,100.0,61.11
907,74,44.44,100.0,61.11
910,74,44.44,100.0,61.11
994,37,44.44,100.0,61.11
988,37,44.44,100.0,61.11
970,37,44.44,100.0,61.11
975,37,44.44,100.0,61.11
959,74,44.44,100.0,61.11
948,74,44.44,100.0,61.11
934,74,44.44,100.0,61.11
984,30,44.44,100.0,61.11
985,30,44.44,100.0,61.11
986,30,44.44,100.0,61.11
987,30,44.44,100.0,61.11
990,30,44.44,100.0,61.11
878,74,44.44,100.0,61.11
858,74,44.44,100.0,61.11
859,74,44.44,100.0,61.11
860,74,44.44,100.0,61.11
849,74,44.44,100.0,61.11
851,74,44.44,100.0,61.11
852,74,44.44,100.0,61.11
853,74,44.44,100.0,61.11
923,37,44.44,100.0,61.11
924,37,44.44,100.0,61.11
919,37,44.44,100.0,61.11
887,74,44.44,100.0,61.11
872,74,44.44,100.0,61.11
873,74,44.44,100.0,61.11
966,37,44.44,100.0,61.11
954,37,44.44,100.0,61.11
951,37,44.44,100.0,61.11
921,37,44.44,100.0,61.11
896,74,44.44,100.0,61.11
898,74,44.44,100.0,61.11
900,74,44.44,100.0,61.11
902,74,44.44,100.0,61.11
890,74,44.44,100.0,61.11
891,74,44.44,100.0,61.11
894,74,44.44,100.0,61.11
880,74,44.44,100.0,61.11
933,37,44.44,100.0,61.11
864,37,44.44,100.0,61.11
871,37,44.44,100.0,61.11
858,37,44.44,100.0,61.11
859,37,44.44,100.0,61.11
848,37,44.44,100.0,61.11
854,37,44.44,100.0,61.11
843,37,44.44,100.0,61.11
895,37,44.44,100.0,61.11
887,37,44.44,100.0,61.11
877,37,44.44,100.0,61.11
929,37,44.44,100.0,61.11
814,74,44.44,100.0,61.11
801,74,44.44,100.0,61.11
794,74,44.44,100.0,61.11
797,74,44.44,100.0,61.11
896,37,44.44,100.0,61.11
902,37,44.44,100.0,61.11
855,74,44.44,100.0,61.11
843,74,44.44,100.0,61.11
837,74,44.44,100.0,61.11
816,74,44.44,100.0,61.11
818,74,44.44,100.0,61.11
819,74,44.44,100.0,61.11
809,74,44.44,100.0,61.11
757,74,44.44,100.0,61.11
759,74,44.44,100.0,61.11
745,74,44.44,100.0,61.11
746,74,44.44,100.0,61.11
747,74,44.44,100.0,61.11
736,74,44.44,100.0,61.11
739,74,44.44,100.0,61.11
827,37,44.44,100.0,61.11
831,37,44.44,100.0,61.11
817,37,44.44,100.0,61.11
756,74,44.44,100.0,61.11
788,74,44.44,100.0,61.11
791,74,44.44,100.0,61.11
776,74,44.44,100.0,61.11
779,74,44.44,100.0,61.11
783,74,44.44,100.0,61.11
835,37,44.44,100.0,61.11
844,37,44.44,100.0,61.11
798,74,44.44,100.0,61.11
799,74,44.44,100.0,61.11
785,74,44.44,100.0,61.11
787,74,44.44,100.0,61.11
986,52,44.44,100.0,61.11
988,52,44.44,100.0,61.11
977,52,44.44,100.0,61.11
979,52,44.44,100.0,61.11
1000,52,44.44,100.0,61.11
993,52,44.44,100.0,61.11
995,52,44.44,100.0,61.11
998,52,44.44,100.0,61.11
755,37,44.44,100.0,61.11
801,37,44.44,100.0,61.11
766,37,44.44,100.0,61.11
753,37,44.44,100.0,61.11
779,37,44.44,100.0,61.11
780,37,44.44,100.0,61.11
731,74,44.44,100.0,61.11
735,74,44.44,100.0,61.11
720,74,44.44,100.0,61.11
721,74,44.44,100.0,61.11
727,74,44.44,100.0,61.11
712,74,44.44,100.0,61.11
799,37,44.44,100.0,61.11
785,37,44.44,100.0,61.11
954,52,44.44,100.0,61.11
951,52,44.44,100.0,61.11
960,52,44.44,100.0,61.11
961,52,44.44,100.0,61.11
963,52,44.44,100.0,61.11
965,52,44.44,100.0,61.11
929,52,44.44,100.0,61.11
921,52,44.44,100.0,61.11
912,52,44.44,100.0,61.11
916,52,44.44,100.0,61.11
919,52,44.44,100.0,61.11
942,52,44.44,100.0,61.11
648,74,44.44,100.0,61.11
650,74,44.44,100.0,61.11
652,74,44.44,100.0,61.11
642,74,44.44,100.0,61.11
700,74,44.44,100.0,61.11
689,74,44.44,100.0,61.11
685,74,44.44,100.0,61.11
672,74,44.44,100.0,61.11
665,74,44.44,100.0,61.11
669,74,44.44,100.0,61.11
671,74,44.44,100.0,61.11
656,74,44.44,100.0,61.11
807,37,44.44,100.0,61.11
705,74,44.44,100.0,61.11
707,74,44.44,100.0,61.11
710,74,44.44,100.0,61.11
697,74,44.44,100.0,61.11
699,74,44.44,100.0,61.11
888,52,44.44,100.0,61.11
882,52,44.44,100.0,61.11
887,52,44.44,100.0,61.11
904,52,44.44,100.0,61.11
905,52,44.44,100.0,61.11
906,52,44.44,100.0,61.11
897,52,44.44,100.0,61.11
901,52,44.44,100.0,61.11
859,52,44.44,100.0,61.11
860,52,44.44,100.0,61.11
863,52,44.44,100.0,61.11
851,52,44.44,100.0,61.11
853,52,44.44,100.0,61.11
873,52,44.44,100.0,61.11
878,52,44.44,100.0,61.11
858,52,44.44,100.0,61.11
624,74,44.44,100.0,61.11
627,74,44.44,100.0,61.11
628,74,44.44,100.0,61.11
617,74,44.44,100.0,61.11
620,74,44.44,100.0,61.11
622,74,44.44,100.0,61.11
608,74,44.44,100.0,61.11
612,74,44.44,100.0,61.11
634,74,44.44,100.0,61.11
774,37,44.44,100.0,61.11
763,37,44.44,100.0,61.11
828,52,44.44,100.0,61.11
831,52,44.44,100.0,61.11
832,52,44.44,100.0,61.11
812,52,44.44,100.0,61.11
794,52,44.44,100.0,61.11
796,52,44.44,100.0,61.11
767,52,44.44,100.0,61.11
755,52,44.44,100.0,61.11
757,52,44.44,100.0,61.11
783,52,44.44,100.0,61.11
769,52,44.44,100.0,61.11
770,52,44.44,100.0,61.11
591,74,44.44,100.0,61.11
577,74,44.44,100.0,61.11
583,74,44.44,100.0,61.11
600,74,44.44,100.0,61.11
604,74,44.44,100.0,61.11
606,74,44.44,100.0,61.11
592,74,44.44,100.0,61.11
584,74,44.44,100.0,61.11
614,74,44.44,100.0,61.11
720,52,44.44,100.0,61.11
751,52,44.44,100.0,61.11
736,52,44.44,100.0,61.11
737,52,44.44,100.0,61.11
739,52,44.44,100.0,61.11
741,52,44.44,100.0,61.11
743,52,44.44,100.0,61.11
695,52,44.44,100.0,61.11
712,52,44.44,100.0,61.11
714,52,44.44,100.0,61.11
704,52,44.44,100.0,61.11
708,52,44.44,100.0,61.11
696,52,44.44,100.0,61.11
699,52,44.44,100.0,61.11
689,52,44.44,100.0,61.11
693,52,44.44,100.0,61.11
677,52,44.44,100.0,61.11
679,52,44.44,100.0,61.11
668,52,44.44,100.0,61.11
657,52,44.44,100.0,61.11
658,52,44.44,100.0,61.11
685,52,44.44,100.0,61.11
672,52,44.44,100.0,61.11
674,52,44.44,100.0,61.11
675,52,44.44,100.0,61.11
676,52,44.44,100.0,61.11
523,74,44.44,100.0,61.11
513,74,44.44,100.0,61.11
517,74,44.44,100.0,61.11
518,74,44.44,100.0,61.11
519,74,44.44,100.0,61.11
536,74,44.44,100.0,61.11
539,74,44.44,100.0,61.11
542,74,44.44,100.0,61.11
528,74,44.44,100.0,61.11
564,74,44.44,100.0,61.11
574,74,44.44,100.0,61.11
631,52,44.44,100.0,61.11
648,52,44.44,100.0,61.11
654,52,44.44,100.0,61.11
642,52,44.44,100.0,61.11
643,52,44.44,100.0,61.11
632,52,44.44,100.0,61.11
628,52,44.44,100.0,61.11
614,52,44.44,100.0,61.11
617,52,44.44,100.0,61.11
620,52,44.44,100.0,61.11
622,52,44.44,100.0,61.11
623,52,44.44,100.0,61.11
610,52,44.44,100.0,61.11
612,52,44.44,100.0,61.11
502,74,44.44,100.0,61.11
503,74,44.44,100.0,61.11
489,74,44.44,100.0,61.11
480,74,44.44,100.0,61.11
482,74,44.44,100.0,61.11
483,74,44.44,100.0,61.11
504,74,44.44,100.0,61.11
505,74,44.44,100.0,61.11
497,74,44.44,100.0,61.11
561,52,44.44,100.0,61.11
564,52,44.44,100.0,61.11
565,52,44.44,100.0,61.11
591,52,44.44,100.0,61.11
577,52,44.44,100.0,61.11
580,52,44.44,100.0,61.11
583,52,44.44,100.0,61.11
570,52,44.44,100.0,61.11
571,52,44.44,100.0,61.11
573,52,44.44,100.0,61.11
560,52,44.44,100.0,61.11
584,52,44.44,100.0,61.11
585,52,44.44,100.0,61.11
587,52,44.44,100.0,61.11
538,52,44.44,100.0,61.11
533,52,44.44,100.0,61.11
558,52,44.44,100.0,61.11
544,52,44.44,100.0,61.11
545,52,44.44,100.0,61.11
536,52,44.44,100.0,61.11
450,74,44.44,100.0,61.11
454,74,44.44,100.0,61.11
455,74,44.44,100.0,61.11
464,74,44.44,100.0,61.11
468,74,44.44,100.0,61.11
476,74,44.44,100.0,61.11
499,52,44.44,100.0,61.11
500,52,44.44,100.0,61.11
502,52,44.44,100.0,61.11
517,52,44.44,100.0,61.11
506,52,44.44,100.0,61.11
508,52,44.44,100.0,61.11
510,52,44.44,100.0,61.11
511,52,44.44,100.0,61.11
482,52,44.44,100.0,61.11
472,52,44.44,100.0,61.11
454,52,44.44,100.0,61.11
444,52,44.44,100.0,61.11
445,52,44.44,100.0,61.11
432,52,44.44,100.0,61.11
451,52,44.44,100.0,61.11
406,52,44.44,100.0,61.11
426,52,44.44,100.0,61.11
427,52,44.44,100.0,61.11
421,52,44.44,100.0,61.11
400,52,44.44,100.0,61.11
1000,145,44.44,100.0,61.11
426,74,44.44,100.0,61.11
429,74,44.44,100.0,61.11
410,74,44.44,100.0,61.11
414,74,44.44,100.0,61.11
443,74,44.44,100.0,61.11
447,74,44.44,100.0,61.11
432,74,44.44,100.0,61.11
425,74,44.44,100.0,61.11
983,145,44.44,100.0,61.11
970,145,44.44,100.0,61.11
960,145,44.44,100.0,61.11
395,52,44.44,100.0,61.11
398,52,44.44,100.0,61.11
399,52,44.44,100.0,61.11
388,52,44.44,100.0,61.11
902,145,44.44,100.0,61.11
993,145,44.44,100.0,61.11
991,145,44.44,100.0,61.11
937,145,44.44,100.0,61.11
929,145,44.44,100.0,61.11
935,145,44.44,100.0,61.11
912,145,44.44,100.0,61.11
898,145,44.44,100.0,61.11
335,74,44.44,100.0,61.11
323,74,44.44,100.0,61.11
326,74,44.44,100.0,61.11
327,74,44.44,100.0,61.11
375,74,44.44,100.0,61.11
337,74,44.44,100.0,61.11
338,74,44.44,100.0,61.11
340,74,44.44,100.0,61.11
341,74,44.44,100.0,61.11
330,74,44.44,100.0,61.11
395,74,44.44,100.0,61.11
399,74,44.44,100.0,61.11
388,74,44.44,100.0,61.11
390,74,44.44,100.0,61.11
406,74,44.44,100.0,61.11
394,74,44.44,100.0,61.11
827,145,44.44,100.0,61.11
831,145,44.44,100.0,61.11
347,52,44.44,100.0,61.11
340,52,44.44,100.0,61.11
342,52,44.44,100.0,61.11
964,145,44.44,100.0,61.11
851,145,44.44,100.0,61.11
853,145,44.44,100.0,61.11
840,145,44.44,100.0,61.11
843,145,44.44,100.0,61.11
832,145,44.44,100.0,61.11
834,145,44.44,100.0,61.11
838,145,44.44,100.0,61.11
788,145,44.44,100.0,61.11
769,145,44.44,100.0,61.11
887,145,44.44,100.0,61.11
874,145,44.44,100.0,61.11
864,145,44.44,100.0,61.11
871,145,44.44,100.0,61.11
856,145,44.44,100.0,61.11
863,145,44.44,100.0,61.11
793,145,44.44,100.0,61.11
794,145,44.44,100.0,61.11
795,145,44.44,100.0,61.11
799,145,44.44,100.0,61.11
784,145,44.44,100.0,61.11
786,145,44.44,100.0,61.11
787,145,44.44,100.0,61.11
306,74,44.44,100.0,61.11
307,74,44.44,100.0,61.11
299,74,44.44,100.0,61.11
293,74,44.44,100.0,61.11
294,74,44.44,100.0,61.11
316,74,44.44,100.0,61.11
317,74,44.44,100.0,61.11
319,74,44.44,100.0,61.11
312,74,44.44,100.0,61.11
259,74,44.44,100.0,61.11
260,74,44.44,100.0,61.11
263,74,44.44,100.0,61.11
281,74,44.44,100.0,61.11
282,74,44.44,100.0,61.11
273,74,44.44,100.0,61.11
274,74,44.44,100.0,61.11
276,74,44.44,100.0,61.11
327,52,44.44,100.0,61.11
314,52,44.44,100.0,61.11
317,52,44.44,100.0,61.11
306,52,44.44,100.0,61.11
817,145,44.44,100.0,61.11
809,145,44.44,100.0,61.11
814,145,44.44,100.0,61.11
801,145,44.44,100.0,61.11
743,145,44.44,100.0,61.11
735,145,44.44,100.0,61.11
714,145,44.44,100.0,61.11
707,145,44.44,100.0,61.11
696,145,44.44,100.0,61.11
699,145,44.44,100.0,61.11
759,145,44.44,100.0,61.11
736,145,44.44,100.0,61.11
739,145,44.44,100.0,61.11
740,145,44.44,100.0,61.11
741,145,44.44,100.0,61.11
669,145,44.44,100.0,61.11
652,145,44.44,100.0,61.11
653,145,44.44,100.0,61.11
654,145,44.44,100.0,61.11
643,145,44.44,100.0,61.11
757,145,44.44,100.0,61.11
229,74,44.44,100.0,61.11
216,74,44.44,100.0,61.11
220,74,44.44,100.0,61.11
223,74,44.44,100.0,61.11
208,74,44.44,100.0,61.11
213,74,44.44,100.0,61.11
201,74,44.44,100.0,61.11
244,74,44.44,100.0,61.11
232,74,44.44,100.0,61.11
233,74,44.44,100.0,61.11
226,74,44.44,100.0,61.11
297,52,44.44,100.0,61.11
302,52,44.44,100.0,61.11
290,52,44.44,100.0,61.11
294,52,44.44,100.0,61.11
281,52,44.44,100.0,61.11
275,52,44.44,100.0,61.11
672,145,44.44,100.0,61.11
674,145,44.44,100.0,61.11
612,145,44.44,100.0,61.11
614,145,44.44,100.0,61.11
603,145,44.44,100.0,61.11
596,145,44.44,100.0,61.11
587,145,44.44,100.0,61.11
580,145,44.44,100.0,61.11
632,145,44.44,100.0,61.11
628,145,44.44,100.0,61.11
631,145,44.44,100.0,61.11
617,145,44.44,100.0,61.11
622,145,44.44,100.0,61.11
610,145,44.44,100.0,61.11
545,145,44.44,100.0,61.11
536,145,44.44,100.0,61.11
537,145,44.44,100.0,61.11
538,145,44.44,100.0,61.11
542,145,44.44,100.0,61.11
533,145,44.44,100.0,61.11
520,145,44.44,100.0,61.11
645,145,44.44,100.0,61.11
190,74,44.44,100.0,61.11
191,74,44.44,100.0,61.11
177,74,44.44,100.0,61.11
178,74,44.44,100.0,61.11
173,74,44.44,100.0,61.11
160,74,44.44,100.0,61.11
167,74,44.44,100.0,61.11
184,74,44.44,100.0,61.11
187,74,44.44,100.0,61.11
188,74,44.44,100.0,61.11
205,74,44.44,100.0,61.11
198,74,44.44,100.0,61.11
144,74,44.44,100.0,61.11
137,74,44.44,100.0,61.11
128,74,44.44,100.0,61.11
131,74,44.44,100.0,61.11
133,74,44.44,100.0,61.11
153,74,44.44,100.0,61.11
471,145,44.44,100.0,61.11
451,145,44.44,100.0,61.11
267,52,44.44,100.0,61.11
271,52,44.44,100.0,61.11
244,52,44.44,100.0,61.11
563,145,44.44,100.0,61.11
502,145,44.44,100.0,61.11
490,145,44.44,100.0,61.11
476,145,44.44,100.0,61.11
464,145,44.44,100.0,61.11
465,145,44.44,100.0,61.11
399,145,44.44,100.0,61.11
386,145,44.44,100.0,61.11
389,145,44.44,100.0,61.11
390,145,44.44,100.0,61.11
372,145,44.44,100.0,61.11
512,145,44.44,100.0,61.11
511,145,44.44,100.0,61.11
427,145,44.44,100.0,61.11
416,145,44.44,100.0,61.11
418,145,44.44,100.0,61.11
410,145,44.44,100.0,61.11
392,145,44.44,100.0,61.11
394,145,44.44,100.0,61.11
395,145,44.44,100.0,61.11
397,145,44.44,100.0,61.11
93,74,44.44,100.0,61.11
80,74,44.44,100.0,61.11
116,74,44.44,100.0,61.11
105,74,44.44,100.0,61.11
107,74,44.44,100.0,61.11
97,74,44.44,100.0,61.11
121,74,44.44,100.0,61.11
125,74,44.44,100.0,61.11
127,74,44.44,100.0,61.11
112,74,44.44,100.0,61.11
113,74,44.44,100.0,61.11
217,52,44.44,100.0,61.11
218,52,44.44,100.0,61.11
223,52,44.44,100.0,61.11
208,52,44.44,100.0,61.11
213,52,44.44,100.0,61.11
444,145,44.44,100.0,61.11
274,145,44.44,100.0,61.11
267,145,44.44,100.0,61.11
269,145,44.44,100.0,61.11
257,145,44.44,100.0,61.11
238,52,44.44,100.0,61.11
239,52,44.44,100.0,61.11
226,52,44.44,100.0,61.11
216,52,44.44,100.0,61.11
